"Parent ID","Parent SKU","Product ID","Product SKU","Product Name","Post Title",Slug,Permalink,"Product URI",Description,Type,Excerpt,"Product Modified",Visibility,Featured,"Product Published",Virtual,Price,"Sale Price","Net Price","Sale Price Dates From","Sale Price Dates To",Weight,"Weight Unit",Height,"Height Unit",Width,"Width Unit",Length,"Length Unit",Category,"Featured Image","Product Gallery","Tax Status","Tax Class","Shipping Class","Download File Name","Download File URL Path","Download Limit","Download Expiry","Download Type","Manage Stock",Quantity,"Stock Status","Sold Individually",Up-Sells,Cross-Sells,"Button Text","Purchase Note","Product Status","Enable Reviews","Sort Order","Post Author",Username,"User Role","WordPress SEO - Focus Keyword","WordPress SEO - Meta Description","WordPress SEO - SEO Title","WordPress SEO - Noindex","WordPress SEO - Follow","WordPress SEO - Google+ Description","WordPress SEO - Facebook Title","WordPress SEO - Facebook Description","WordPress SEO - Facebook Image","WordPress SEO - Twitter Title","WordPress SEO - Twitter Description","WordPress SEO - Twitter Image","WordPress SEO - Canonical URL"
,,15302,,"Long sleeve square neck  crop top","Long sleeve square neck  crop top",long-sleeve-square-neck-crop-top,https://cuevaswesternwear.com/shop/women/womens-shirts/long-sleeve-square-neck-crop-top/,https://cuevaswesternwear.com/shop/women/womens-shirts/long-sleeve-square-neck-crop-top/,"<strong>Long sleeve square neck crop top</strong>

Patrons of Peace NWT boho sleeveless top in size small. Red with tiny flowers. Embroidered trim around v-neck and down front. Bottom is ruffled. Width-18” flat underarm. Length-21” shoulder to front hem, 25” to back hem.",Variable,,13/07/2024,"Shop and search results",No,12/04/2022,No,,,,,,0,lbs,0,in,0,in,0,in,Men|Women|Women>Shirts,15306,15305,Taxable,,shirts,,,-1,-1,Standard,No,,"Out of Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15286,,"BORZI | “SKIN CLEANER” | LIQUID","BORZI | “SKIN CLEANER” | LIQUID",limpia-piel-borzi-185,https://cuevaswesternwear.com/shop/men/limpia-piel-borzi-185/,https://cuevaswesternwear.com/shop/men/limpia-piel-borzi-185/,,Variable,,01/04/2025,"Shop and search results",No,12/04/2022,No,15.00,15.00,15.00,,,0,lbs,0,in,0,in,0,in,"Hat &amp; Boot Care|Men",15288,,Taxable,,Accessories/perfumes,,,-1,-1,Standard,No,3,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15284,,"Light brown Hand bag","Light brown Hand bag",light-brown-hand-bag,https://cuevaswesternwear.com/shop/men/light-brown-hand-bag/,https://cuevaswesternwear.com/shop/men/light-brown-hand-bag/,"<strong>Light brown Hand bag</strong>

This Corduroy Shoulder Bag is perfect for daily. It can hold small items such as mobile phones, and cosmetics, laptop, notebooks

Usage: Shoulder Bag",Variable,,15/04/2023,"Shop and search results",No,12/04/2022,No,,,,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Men,15285,,Taxable,,,,,-1,-1,Standard,No,,"Out of Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15273,,"LEATHER INSOLES","LEATHER INSOLES",leather-insoles,https://cuevaswesternwear.com/shop/men/leather-insoles/,https://cuevaswesternwear.com/shop/men/leather-insoles/,"<strong>LEATHER INSOLES</strong>

These Deluxe full length leather insoles have a soft cushioned leather upper with a  cushion active charcoal backing for extra absorbency to keep feet fresh and comfortable. These replacement insoles are suitable for all kinds of shoes and boots. Ideal for people with foot odour/smelly feet.",Variable,,20/12/2022,"Shop and search results",No,12/04/2022,No,,,,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Men,10585,10586,Taxable,,,,,-1,-1,Standard,No,,"Out of Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15251,,"LAZY J RANCH WEAR MEN’S SERAPE LOGO GRAPHIC T-SHIRT","LAZY J RANCH WEAR MEN’S SERAPE LOGO GRAPHIC T-SHIRT",lazy-j-ranch-wear-mens-serape-logo-graphic-t-shirt,https://cuevaswesternwear.com/?post_type=product&p=15251,https://cuevaswesternwear.com/?post_type=product&p=15251,"LAZY J RANCH WEAR MEN’S SERAPE LOGO GRAPHIC T-SHIRT
<ul>
 	<li>Handmade</li>
 	<li>Materials: cotton, water based ink</li>
</ul>
We use eco friendly yet permanent water based inks hand printed in house. Designed and printed in the US, never overseas.",Variable,,27/09/2023,"Shop and search results",No,12/04/2022,No,29.00,29.00,29.00,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,"Men|Men>T-SHIRTS &amp; POLOS",10570,10571|10573|10572,Taxable,,shirts,,,-1,-1,Standard,No,2,"In Stock",No,,,,,Pending,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15245,,"Lazy J Ranch Men’s Charcoal Mexico Flag","Lazy J Ranch Men’s Charcoal Mexico Flag",lazy-j-ranch-mens-charcoal-mexico-flag,https://cuevaswesternwear.com/?post_type=product&p=15245,https://cuevaswesternwear.com/?post_type=product&p=15245,"Lazy J Ranch Men’s Charcoal Mexico Flag
<ul>
 	<li>Handmade</li>
 	<li>Materials: cotton, water based ink</li>
</ul>
We use eco friendly yet permanent water based inks hand printed in house. Designed and printed in the US, never overseas.",Variable,,17/07/2024,"Shop and search results",No,12/04/2022,No,29.00,29.00,29.00,,,0,lbs,0,in,0,in,0,in,"Men|Men>T-SHIRTS &amp; POLOS",10541,10543|10542,Taxable,,shirts,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Pending,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15240,,"LAXMI JEANS MAN","LAXMI JEANS MAN",laxmi-jeans-man,https://cuevaswesternwear.com/?post_type=product&p=15240,https://cuevaswesternwear.com/?post_type=product&p=15240,"Slim fit men's jean from the fabulous Cavani. . The Cavani jeans are the comfiest you will ever try and super flattering too. What more could you want from a jean?! They're also our bestselling product in store!",Variable,,13/04/2024,"Shop and search results",No,12/04/2022,No,,,,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Men|Men>Jeans,15244,,Taxable,,jeans,,,-1,-1,Standard,No,,"Out of Stock",No,,,,,Pending,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15211,,"LARRY MAHAN | REAL 6X | FELT HAT | BLACK | MF0665REAL40","LARRY MAHAN | REAL 6X | FELT HAT | BLACK | MF0665REAL40",larry-mahan-6x,https://cuevaswesternwear.com/shop/hats/straw-hats/larry-mahan-6x/,https://cuevaswesternwear.com/shop/hats/straw-hats/larry-mahan-6x/,"Larry Mahan 6X
<ul>
 	<li>Black</li>
 	<li>100x Beaver Felt</li>
 	<li>4 1/2"" cattleman hat crease crown</li>
 	<li>4"" Brim</li>
 	<li>Authentic cattleman crease hat styling</li>
 	<li>Self-Bound Hatband</li>
 	<li>Showcases squared three-piece gold &amp; silver buckle set</li>
 	<li>Cowhide Leather Sweatband</li>
</ul>",Variable,,11/03/2025,"Shop and search results",No,12/04/2022,No,329.00,329.00,329.00,,,0,lbs,0,in,0,in,0,in,"Hats|Hats>Straw Hats",37281,37280,Taxable,,,,,-1,-1,Standard,No,5,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15189,,"Larry Mahan 5X","Larry Mahan 5X",larry-mahan-5x,https://cuevaswesternwear.com/shop/hats/felt-hats/larry-mahan-5x/,https://cuevaswesternwear.com/shop/hats/felt-hats/larry-mahan-5x/,"Larry Mahan 5X
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li>100% Natural Dyed Rabbit Fur</li>
 	<li>Made in US</li>
 	<li>Buckle closure</li>
 	<li>Hand Wash Only</li>
 	<li>Quality 5x fur felt</li>
 	<li>Coordinating self-hat band and 3 piece silver buckle set</li>
 	<li>Naturally breathable leather sweatband</li>
</ul>",Variable,,11/01/2025,"Shop and search results",No,12/04/2022,No,,,,,,0,lbs,0,in,0,in,0,in,"Hats|Hats>Felt Hats",10504,,Taxable,,,,,-1,-1,Standard,No,,"Out of Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15177,,"DURANGO | LADY REBEL™ | WATERPROOF | BROWN EVERGREEN","DURANGO | LADY REBEL™ | WATERPROOF | BROWN EVERGREEN",lady-rebel-by-durango-womens-waterproof,https://cuevaswesternwear.com/shop/women/womens-work-boots/lady-rebel-by-durango-womens-waterproof/,https://cuevaswesternwear.com/shop/women/womens-work-boots/lady-rebel-by-durango-womens-waterproof/,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li>Rubber sole</li>
 	<li>Shaft measures approximately Calf High from arch</li>
 	<li>Heel measures approximately 1.5 inches""</li>
 	<li>Boot opening measures approximately 15"" around</li>
 	<li>Full-grain leather foot, collar and pull straps with faux shaft</li>
 	<li>Soft mesh lining</li>
</ul>",Variable,,07/02/2025,"Shop and search results",No,12/04/2022,No,,,,,,0,lbs,0,in,0,in,0,in,"Women|Women>Work Boots",10466,,Taxable,,Boots,,,-1,-1,Standard,No,,"Out of Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15165,,"DURANGO | LADY REBEL™ | LET LOVE FLY | SQUARE SOFT TOE | NICOTINE/BROWN","DURANGO | LADY REBEL™ | LET LOVE FLY | SQUARE SOFT TOE | NICOTINE/BROWN",lady-rebel-by-durango-let-love-fly,https://cuevaswesternwear.com/shop/women/womens-work-boots/lady-rebel-by-durango-let-love-fly/,https://cuevaswesternwear.com/shop/women/womens-work-boots/lady-rebel-by-durango-let-love-fly/,"LADY REBEL™ BY DURANGO® LET LOVE FLY
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li>Rubber sole</li>
 	<li>Square toe</li>
 	<li>Tempered steel shank</li>
 	<li>Rolled shank area</li>
 	<li>1 1/4"" Rocker heel</li>
 	<li>Cushion Flex insole</li>
</ul>",Variable,,10/02/2025,"Shop and search results",No,12/04/2022,No,139.00,139.00,139.00,,,0,lbs,0,in,0,in,0,in,"Women|Women>Work Boots",10453,,Taxable,,Boots,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15153,,"DURANGO | LADY REBEL WORK™  | WATERPROOF COMPOSITE TOE | BROWN/PINK","DURANGO | LADY REBEL WORK™  | WATERPROOF COMPOSITE TOE | BROWN/PINK",lady-rebel-work-by-durango-womens-waterproof-composite-toe,https://cuevaswesternwear.com/shop/women/womens-work-boots/lady-rebel-work-by-durango-womens-waterproof-composite-toe/,https://cuevaswesternwear.com/shop/women/womens-work-boots/lady-rebel-work-by-durango-womens-waterproof-composite-toe/,"



Colour Name: Briar Brown and Rusty Red






<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li>Full-grain leather</li>
 	<li>Rubber sole</li>
 	<li>Shaft measures approximately Calf High from arch</li>
 	<li>Boot opening measures approximately 14"" around</li>
 	<li>Soft mesh lining</li>
 	<li>Contoured, ventilated and removable cushion footbed</li>
 	<li>Fiberglass shank</li>
</ul>

",Variable,,08/02/2025,"Shop and search results",No,12/04/2022,No,139.00,139.00,139.00,,,0,lbs,0,in,0,in,0,in,"Women|Women>Work Boots",10440,,Taxable,,Boots,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15143,,"DURANGO | LADY REBEL WORK™ | STEEL TOE | BROWN","DURANGO | LADY REBEL WORK™ | STEEL TOE | BROWN",lady-rebel-work-by-durango-womens-steel-toe,https://cuevaswesternwear.com/shop/women/womens-work-boots/lady-rebel-work-by-durango-womens-steel-toe/,https://cuevaswesternwear.com/shop/women/womens-work-boots/lady-rebel-work-by-durango-womens-steel-toe/,"



Colour Name: Dark Brown/Sunset Brown






<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li>Leather</li>
 	<li>Rubber sole</li>
 	<li>Shaft measures approximately mid-calf from arch</li>
 	<li>Mesh Lining</li>
 	<li>Square Toe</li>
 	<li>Tempered Steel Shank</li>
</ul>

",Variable,,07/02/2025,"Shop and search results",No,12/04/2022,No,149.00,149.00,149.00,,,0,lbs,0,in,0,in,0,in,"Women|Women>Work Boots",8074,,Taxable,,Boots,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15140,,"Lacoste L.12.12 Rouge - Energetic Eau de lacoste","Lacoste L.12.12 Rouge - Energetic Eau de lacoste",lacoste-l-12-12-rouge-energetic-eau-de-lacoste,https://cuevaswesternwear.com/shop/men/lacoste-l-12-12-rouge-energetic-eau-de-lacoste/,https://cuevaswesternwear.com/shop/men/lacoste-l-12-12-rouge-energetic-eau-de-lacoste/,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li>Lacoste Eau De Lacoste L.12.12 Rouge Cologne by Lacoste, This is a man's cologne that is dynamic and energetic, a passionate and spicy composition .</li>
 	<li>The scent's top notes are red rooibos tea, mandarin orange and mango. The heart notes are cardamom, black pepper and ginger. The bottom notes are benzoin, black locust and woodsy notes.</li>
 	<li>This cologne is the creation of Lacoste, a company founded in 1933. This French fashion house was launched with a line of clothing. Its green crocodile logo is known worldwide.</li>
</ul>",Variable,,20/07/2024,"Shop and search results",No,12/04/2022,No,,,,,,0,lbs,0,in,0,in,0,in,Men|Perfume,15142,,Taxable,,Accessories/perfumes,,,-1,-1,Standard,No,,"Out of Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15136,,"Lacoste Essential Eau de toilette","Lacoste Essential Eau de toilette",lacoste-essential-eau-de-toilette,https://cuevaswesternwear.com/shop/men/lacoste-essential-eau-de-toilette/,https://cuevaswesternwear.com/shop/men/lacoste-essential-eau-de-toilette/,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li>Essential from Lacoste was launched in 2005.</li>
 	<li>It contains a woody aromatic fragrance with notes of tomato leaf, pepper, and patchouli.</li>
 	<li>It produces clothing, footwear, watches, eyewear and most famously polo shirts. The company can be recognized by its green crocodile logo.</li>
 	<li>Size: 125ml</li>
</ul>",Variable,,08/06/2023,"Shop and search results",No,12/04/2022,No,,,,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Men|Perfume,10427,,Taxable,,Accessories/perfumes,,,-1,-1,Standard,No,,"Out of Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15133,,"Lacoste Eau de lacoste  L.12.12 Blanc-pure","Lacoste Eau de lacoste  L.12.12 Blanc-pure",lacoste-eau-de-lacoste-l-12-12-blanc-pure,https://cuevaswesternwear.com/shop/men/lacoste-eau-de-lacoste-l-12-12-blanc-pure/,https://cuevaswesternwear.com/shop/men/lacoste-eau-de-lacoste-l-12-12-blanc-pure/,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li>EAU DE Lacoste L.12.12 captures not just the spirit of the brand but transforms fragrance notes into abstract moods and emotions to evoke the very spirit of the iconic shirt - unforgettably cool, crisp, elegant and audaciously stylish.</li>
 	<li>100ml</li>
 	<li>Woody</li>
 	<li>A cool and crisp cologne, with a spirit that can be captured in one word - Pure. A Woody Floral Fragrance</li>
 	<li>Male</li>
</ul>",Variable,,21/02/2025,"Shop and search results",No,12/04/2022,No,75.00,75.00,75.00,,,0,lbs,0,in,0,in,0,in,Men|Perfume,10422,12874,Taxable,,Accessories/perfumes,,,-1,-1,Standard,No,2,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15130,,"Lacoste (RED) Eau de toilette pour homme","Lacoste (RED) Eau de toilette pour homme",lacoste-red-eau-de-toilette-pour-homme,https://cuevaswesternwear.com/shop/men/lacoste-red-eau-de-toilette-pour-homme/,https://cuevaswesternwear.com/shop/men/lacoste-red-eau-de-toilette-pour-homme/,"
<b>Eau de Toilette or Eau de Parfum?</b> While Eau de Toilette contains 5-9% of perfume oil, Eau de Parfum usually contains 8-14%. Eau de Parfums therefore last longer and smell more intense. <b>Natural or synthetic fragrances?</b> Perfumes with natural ingredients often smell different in batches based on the source of the ingredients, while synthetic ingredients usually have consistency in their smell and lasts longer. <b>Notes and different smell after application?</b> Perfumes are often designed with top, middle and base notes, and designed to smell different based on the time after application. For example, some top note citrus scents smell stronger immediately upon application, while a lavender middle note may be sensed after some time from application as the top note evaporates.








",Variable,,08/06/2023,"Shop and search results",No,12/04/2022,No,,,,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Men|Perfume,10418,,Taxable,,Accessories/perfumes,,,-1,-1,Standard,No,,"Out of Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15123,,"MEN ARIAT BLENDS SS T- SHIRT DARK TEAL HEATHER","MEN ARIAT BLENDS SS T- SHIRT DARK TEAL HEATHER",la-men-ariat-blends-ss-t-shirt-dark-teal-heather,https://cuevaswesternwear.com/shop/men/men-tees/la-men-ariat-blends-ss-t-shirt-dark-teal-heather/,https://cuevaswesternwear.com/shop/men/men-tees/la-men-ariat-blends-ss-t-shirt-dark-teal-heather/,"<ul>
 	<li>Style number: 10039944</li>
 	<li>Heather teal graphic logo t-shirt</li>
 	<li>Screen print graphic on chest</li>
 	<li>Ribbed collar, sleeves, and hem</li>
 	<li>Short sleeves</li>
 	<li>Relaxed fit</li>
 	<li>Crew neck</li>
 	<li>Machine washable</li>
 	<li>4.3oz cotton/poly blend</li>
</ul>",Variable,,14/02/2025,"Shop and search results",No,12/04/2022,No,26.95,26.95,26.95,,,0,lbs,0,in,0,in,0,in,"Men|Men>T-SHIRTS &amp; POLOS",18988,18989,Taxable,,shirts,,,-1,-1,Standard,No,2,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15121,,"JUICY COUTURE - VIVA LA JUICY Eau de parfume spray","JUICY COUTURE - VIVA LA JUICY Eau de parfume spray",juicy-couture-viva-la-juicy-eau-de-parfume-spray,https://cuevaswesternwear.com/shop/men/juicy-couture-viva-la-juicy-eau-de-parfume-spray/,https://cuevaswesternwear.com/shop/men/juicy-couture-viva-la-juicy-eau-de-parfume-spray/,"Viva la juicy is also probably the best selling perfume of all the Juicy Couture fragrances and its been around for a really long time, and has consistently sold well and been peoples signature fragrance. Viva la juicy on perfumencologne.com is a really sweet perfume, the elements of caramel and vanilla as well and some fruity notes underneath. It can be classified as a predominantly sweet and caramel. it has some praline and some berry line notes. Notes of white floral that come through over time but its definitely more sweet. It is a very young and girly fragrance.",Variable,,24/12/2024,"Shop and search results",No,12/04/2022,No,,,,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Men|Perfume,10253,,Taxable,,Accessories/perfumes,,,-1,-1,Standard,No,,"Out of Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15114,,"JAR ANKLE BOOTS -# 808","JAR ANKLE BOOTS -# 808",jar-boots-808,https://cuevaswesternwear.com/shop/men/ankle-boots/jar-boots-808/,https://cuevaswesternwear.com/shop/men/ankle-boots/jar-boots-808/,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li>An impressive all leather western cowboy ankle boot</li>
 	<li>All black premium quality leather upper for durability and abrasion resistance</li>
 	<li>Outer Material: Leather</li>
 	<li>Sole: Rubber</li>
 	<li>Closure: Pull-On</li>
 	<li>Heel Height: 1 centimetres</li>
 	<li>Heel Type: Western</li>
</ul>",Variable,,10/06/2023,"Shop and search results",No,12/04/2022,No,,,,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,"Men|Men>Ankle Boots",12683,,Taxable,,Boots,,,-1,-1,Standard,No,,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15104,,"JAR BOOTS - 4574","JAR BOOTS - 4574",jar-boots-4574,https://cuevaswesternwear.com/shop/women/womens-boots/jar-boots-4574/,https://cuevaswesternwear.com/shop/women/womens-boots/jar-boots-4574/,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li>Sole: Rubber</li>
 	<li>Closure: Pull-On</li>
 	<li>Embroidery details</li>
 	<li>Cowboy Heel</li>
 	<li>Leather shaft</li>
 	<li>Cushion comfort insole</li>
 	<li>Rubber sole</li>
</ul>",Variable,,16/12/2024,"Shop and search results",No,12/04/2022,No,139.99,139.99,139.99,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Women|Women>Boots,12744,,Taxable,,Boots,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15080,,"Jar Boots - 3306","Jar Boots - 3306",jar-boots-3306,https://cuevaswesternwear.com/?post_type=product&p=15080,https://cuevaswesternwear.com/?post_type=product&p=15080,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li>Genuine Leather</li>
 	<li>Leather and rubber sole</li>
 	<li>Shaft measures approximately 10 Inches From Top of Heel"" from arch</li>
 	<li>These boots run true to size. We recommend ordering your average shoe size. This is based on buyer feedback and returns.</li>
 	<li>Handcrafted in Mexico</li>
 	<li>Genuine Leather Vamps, Shafts &amp; Linings</li>
 	<li>Heel Measures Approximately 1.5 Inches</li>
 	<li>Shaft Measures Approximately 10 Inches From Top of Heel</li>
</ul>",Variable,,22/01/2024,"Shop and search results",No,12/04/2022,No,89.99,89.99,89.99,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,"Women|Women>Ankle Boots",12666,,Taxable,,Boots,,,-1,-1,Standard,No,16,"In Stock",No,,,,,Pending,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15073,,"Jar Boots - 2913","Jar Boots - 2913",jar-boots-2913,https://cuevaswesternwear.com/shop/men/mens-boots/jar-boots-2913/,https://cuevaswesternwear.com/shop/men/mens-boots/jar-boots-2913/,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li>Genuine Leather</li>
 	<li>Leather and rubber sole</li>
 	<li>Shaft measures approximately 11 Inches From Top of Heel"" from arch</li>
 	<li>These boots run true to size. We recommend ordering your average shoe size. This is based on buyer feedback and returns.</li>
 	<li>Handcrafted in Mexico</li>
 	<li>Genuine Leather Vamps, Shafts &amp; Linings</li>
 	<li>Heel Measures Approximately 1.5 Inches</li>
 	<li>Shaft Measures Approximately 11 Inches From Top of Heel</li>
</ul>",Variable,,17/07/2024,"Shop and search results",No,12/04/2022,No,149.00,149.00,149.00,,,0,lbs,0,in,0,in,0,in,Men|Men>Boots,12875,,Taxable,,Boots,,,-1,-1,Standard,No,3,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15064,,"Jar Boots - 2661","Jar Boots - 2661",jar-boots-2661,https://cuevaswesternwear.com/shop/men/mens-boots/jar-boots-2661/,https://cuevaswesternwear.com/shop/men/mens-boots/jar-boots-2661/,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li>100% Leather</li>
 	<li>Imported</li>
 	<li>Leather sole</li>
 	<li>Shaft measures approximately mid-calf from arch</li>
 	<li>Boot opening measures approximately 11"" around</li>
 	<li>Pure Leather</li>
 	<li>All leather Lining</li>
</ul>",Variable,,19/09/2024,"Shop and search results",No,12/04/2022,No,,,,,,0,lbs,0,in,0,in,0,in,Men|Men>Boots,15072,,Taxable,,Boots,,,-1,-1,Standard,No,,"Out of Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15055,,"JAR BOOT CINCELADA 4564","JAR BOOT CINCELADA 4564",jar-boot-cincelada-4564,https://cuevaswesternwear.com/shop/women/womens-boots/jar-boot-cincelada-4564/,https://cuevaswesternwear.com/shop/women/womens-boots/jar-boot-cincelada-4564/,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li>Imported</li>
 	<li>Leather sole</li>
 	<li>Shaft measures approximately 12 from arch</li>
 	<li>Platform measures approximately .25""</li>
 	<li>Handmade Square toe Leather floral cowgirl boots</li>
 	<li>11” shaft height with a 1.75” heel height and Floral embroidery throughout.</li>
 	<li>Durable Goodyear welt construction and Dual pull tabs for easy on/off</li>
</ul>",Variable,,31/12/2023,"Shop and search results",No,12/04/2022,No,139.00,139.00,139.00,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Women|Women>Boots,15063,,Taxable,,Boots,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15046,,"JAR BOOTS | SNIP TOE | ANKLE | 4531 | HONEY","JAR BOOTS | SNIP TOE | ANKLE | 4531 | HONEY",jar-boot-ankle-4531,https://cuevaswesternwear.com/shop/specialdeals-men-women-kids/women-specialdeals-men-women-kids/jar-boot-ankle-4531/,https://cuevaswesternwear.com/shop/specialdeals-men-women-kids/women-specialdeals-men-women-kids/jar-boot-ankle-4531/,"<ul>
 	<li>Handmade women's ankle western booties</li>
 	<li>Nail head accents</li>
 	<li>Western stitching</li>
 	<li>Studded accents</li>
 	<li>Material: Leather</li>
 	<li>Toe Type: Snip</li>
 	<li>Heel type: Tall riding heel</li>
 	<li>Outsole: Leather</li>
</ul>",Variable,,01/02/2025,"Shop and search results",No,12/04/2022,No,129.00,99.99,99.99,,,0,lbs,0,in,0,in,0,in,"Special Deals|Special Deals>Women|Women|Women>Ankle Boots",41556,41553|41555|41557,Taxable,,Boots,,,-1,-1,Standard,No,7,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15041,,"Hugo Boss Man - Eau de Toilette","Hugo Boss Man - Eau de Toilette",hugo-boss-man-eau-de-toilette,https://cuevaswesternwear.com/shop/men/hugo-boss-man-eau-de-toilette/,https://cuevaswesternwear.com/shop/men/hugo-boss-man-eau-de-toilette/,"The Extreme by Hugo Boss Eau de Parfum for Men will keep you smelling great throughout the day. This fresh fragrance is a new version of the 1995 classic Hugo Man fragrance. Intensely modern and aromatic, the EDP is made for everyday use. You can splash it heading to work or an evening soiree. Presented in an elegant flacon with a stylish stopper, this perfume for men can be gifted for a special person",Variable,,08/06/2023,"Shop and search results",No,12/04/2022,No,79.99,79.99,79.99,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Men|Perfume,15045,,Taxable,,Accessories/perfumes,,,-1,-1,Standard,No,1,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,15037,,"Hugo Boss iced - Eau de Toilette","Hugo Boss iced - Eau de Toilette",hugo-boss-iced-eau-de-toilette,https://cuevaswesternwear.com/shop/men/hugo-boss-iced-eau-de-toilette/,https://cuevaswesternwear.com/shop/men/hugo-boss-iced-eau-de-toilette/,"The Extreme by Hugo Boss Eau de Parfum for Men will keep you smelling great throughout the day. This fresh fragrance is a new version of the 1995 classic Hugo Man fragrance. Intensely modern and aromatic, the EDP is made for everyday use. You can splash it heading to work or an evening soiree. Presented in an elegant flacon with a stylish stopper, this perfume for men can be gifted for a special person",Variable,,08/06/2023,"Shop and search results",No,12/04/2022,No,,,,,,0.0000000,lbs,0.0000000,in,0.0000000,in,0.0000000,in,Men|Perfume,12758,,Taxable,,Accessories/perfumes,,,-1,-1,Standard,No,,"Out of Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
